item_id,total_interactions,unique_users,first_timestamp,last_timestamp
51674,4,4,1596346224781,1601696134973
51675,4,4,1501439617717,1565755020302
51676,4,4,1599481162165,1600726981871
51677,1,1,1598414970866,1598414970866
51678,1,1,1492097498000,1492097498000
51679,11,11,1539405958291,1572398141973
51680,1,1,1597977426589,1597977426589
51681,1,1,1561978292130,1561978292130
51682,5,5,1450300262000,1511757355140
51683,2,2,1547057075347,1549986773645
51684,5,5,1552796304588,1565570623728
51685,20,20,1445537803000,1590085969195
51686,22,22,1578345523489,1602683713824
51687,1,1,1588798588438,1588798588438
51688,1,1,1508405271587,1508405271587
51689,1,1,1377529886000,1377529886000
51690,1,1,1533044839951,1533044839951
51691,7,6,1591094065603,1598506873320
51692,1,1,1576170454816,1576170454816
51693,3,3,1554319292550,1601822803729
51694,1,1,1484249379000,1484249379000
51695,3,3,1517515853514,1562012994810
51696,7,7,1589507900091,1598320967905
51697,1,1,1600051900776,1600051900776
51698,8,8,1593826804370,1601288798280
51699,1,1,1599580299754,1599580299754
51700,5,5,1570319348449,1594600846732
51701,1,1,1561269314694,1561269314694
51702,5,5,1491010583000,1501041164400
51703,2,2,1586029184272,1602703368814
51704,3,3,1504132375503,1512691434652
51705,1,1,1538689300140,1538689300140
51706,2,2,1316005598000,1454969714000
51707,1,1,1312539916000,1312539916000
51708,4,4,1537125829473,1595088897368
51709,1,1,1561039125045,1561039125045
51710,6,6,1460939621000,1506529607299
51711,4,3,1485865859000,1534857168312
51712,1,1,1554474541705,1554474541705
51713,1,1,1435362704000,1435362704000
51714,5,5,1557354006532,1600990876218
51715,1,1,1602132884115,1602132884115
51716,3,2,1522699777148,1524891947143
51717,2,2,1396933885000,1398011634000
51718,2,2,1481662350000,1534263045307
51719,1,1,1503425248789,1503425248789
51720,3,3,1574318625629,1602398057929
51721,2,2,1533651473053,1576002129212
51722,1,1,1580706320130,1580706320130
51723,1,1,1499612513531,1499612513531
51724,1,1,1483835304000,1483835304000
51725,2,2,1543322515721,1553618312030
51726,9,9,1534737434923,1581128338767
51727,1,1,1540866209273,1540866209273
51728,1,1,1561273514729,1561273514729
51729,3,3,1573021984508,1575688088979
51730,2,2,1514784010739,1522621104183
51731,1,1,1587410441925,1587410441925
51732,4,4,1596251576263,1600924165980
51733,1,1,1471826982000,1471826982000
51734,1,1,1496585737000,1496585737000
51735,6,6,1373896030000,1414461028000
51736,1,1,1528579121154,1528579121154
51737,10,10,1566424478863,1602883387495
51738,2,2,1510700366595,1549695942765
51739,1,1,1597316538369,1597316538369
51740,1,1,1546202668723,1546202668723
51741,4,4,1567272140317,1579125332494
51742,1,1,1487986713000,1487986713000
51743,1,1,1552536289044,1552536289044
51744,1,1,1586407166234,1586407166234
51745,1,1,1594851684095,1594851684095
51746,3,3,1438969283000,1453780874000
51747,1,1,1603388658730,1603388658730
51748,1,1,1429267332000,1429267332000
51749,1,1,1531003615925,1531003615925
51750,7,7,1345872097000,1486617862000
51751,1,1,1531614715514,1531614715514
51752,5,5,1512524154495,1585306170313
51753,4,4,1579036029646,1582600145369
51754,1,1,1597826532408,1597826532408
51755,2,2,1600976397876,1601129843372
51756,1,1,1410960776000,1410960776000
51757,1,1,1511637697623,1511637697623
51758,42,41,1447753702000,1514871203479
51759,2,2,1471828176000,1474460530000
51760,2,2,1585580589108,1592181265705
51761,1,1,1489165141000,1489165141000
51762,1,1,1530033935231,1530033935231
51763,4,4,1534470611152,1562664691809
51764,11,11,1491233552000,1541441856456
51765,2,2,1559790522162,1576134832392
51766,10,9,1458578926000,1532449383413
51767,1,1,1566402704603,1566402704603
51768,1,1,1463434689000,1463434689000
51769,7,7,1490472639000,1533823842189
51770,3,3,1231952419000,1397874668000
51771,1,1,1583350988013,1583350988013
51772,16,16,1547908167908,1603244716086
51773,2,2,1559685482167,1576798977712
51774,1,1,1491391861000,1491391861000
51775,7,7,1562809240106,1596147029268
51776,1,1,1554295630453,1554295630453
51777,1,1,1569584184835,1569584184835
51778,6,6,1468179079000,1485185365000
51779,39,39,1560279538741,1603042087249
51780,1,1,1561930528558,1561930528558
51781,1,1,1568177930928,1568177930928
51782,2,1,1552188927699,1552188927699
51783,2,2,1572934193984,1574623659098
51784,1,1,1526022349837,1526022349837
51785,1,1,1572645968585,1572645968585
51786,1,1,1467291193000,1467291193000
51787,26,26,1499654727882,1602248826685
51788,1,1,1479190936000,1479190936000
51789,2,2,1554597381216,1567303095876
51790,4,4,1527998822273,1583784153299
51791,5,5,1515475514765,1531969186640
51792,4,4,1539357698081,1564971369394
51793,2,2,1455685018000,1555059237977
51794,3,3,1557711853282,1587010999488
51795,8,8,1472260658000,1536022990809
51796,13,13,1340232254000,1457101976000
51797,11,10,1476557561000,1588435320086
51798,2,2,1478391421000,1482475571000
51799,2,2,1484399010000,1506099212632
51800,1,1,1486338711000,1486338711000
51801,1,1,1407702742000,1407702742000
51802,1,1,1556379723709,1556379723709
51803,1,1,1576514052058,1576514052058
51804,3,3,1510585656698,1583559237721
51805,1,1,1395418575000,1395418575000
51806,2,2,1571605088003,1571767752492
51807,2,2,1540432932302,1543268567761
51808,2,2,1450332621000,1466889933000
51809,9,9,1478370030000,1521535334397
51810,1,1,1568091403809,1568091403809
51811,4,4,1522613754758,1546885950769
51812,1,1,1437705292000,1437705292000
51813,13,13,1535658409197,1557457907979
51814,1,1,1575091501518,1575091501518
51815,1,1,1477452589000,1477452589000
51816,1,1,1418040364000,1418040364000
51817,4,4,1458755877000,1493016598000
51818,2,2,1502860425751,1505824841038
51819,2,2,1518984264893,1556045246366
51820,10,10,1522816037418,1571711982058
51821,2,2,1600867585862,1602211970233
51822,2,2,1566671979540,1568657502441
51823,6,6,1405021047000,1481545945000
51824,1,1,1418169409000,1418169409000
51825,2,2,1597123440286,1602057928411
51826,1,1,1408983043000,1408983043000
51827,4,4,1487893877000,1500863827340
51828,9,9,1482695798000,1564073288462
51829,40,40,1376156056000,1597270258708
51830,6,6,1535391785016,1564910549428
51831,3,3,1593017024517,1599346478514
51832,3,3,1479407393000,1499576551508
51833,1,1,1563113660920,1563113660920
51834,16,16,1561244425882,1593363092109
51835,3,2,1571978193980,1580157047536
51836,1,1,1568060544593,1568060544593
51837,14,14,1586895413101,1602248578367
51838,1,1,1582333394772,1582333394772
51839,1,1,1488549876000,1488549876000
51840,36,35,1436551929000,1511391056222
51841,1,1,1485272899000,1485272899000
51842,1,1,1505614729549,1505614729549
51843,3,3,1470012493000,1472666130000
51844,1,1,1599592032385,1599592032385
51845,1,1,1600212669608,1600212669608
51846,3,3,1393329422000,1539245786203
51847,2,2,1520121747720,1548534455534
51848,2,2,1537815617593,1553576021891
51849,3,3,1551296486497,1572282169761
51850,2,2,1515558641526,1554039554299
51851,5,5,1563037729213,1571541461606
51852,3,3,1588609620691,1598151074357
51853,3,3,1583116675570,1602047722419
51854,1,1,1588295842459,1588295842459
51855,1,1,1580238062597,1580238062597
51856,2,2,1514960963188,1522712993762
51857,1,1,1481038528000,1481038528000
51858,1,1,1482549289000,1482549289000
51859,2,1,1511621033715,1511621033715
51860,8,8,1394035471000,1519777804929
51861,1,1,1536650454900,1536650454900
51862,1,1,1581008707905,1581008707905
51863,5,5,1589644463645,1593628687014
51864,1,1,1602151424509,1602151424509
51865,2,2,1557576503710,1576779180583
51866,3,3,1503400353241,1599592936774
51867,2,2,1519364084641,1574191862163
51868,15,15,1440452456000,1574311339742
51869,1,1,1563551517846,1563551517846
51870,1,1,1534600254429,1534600254429
51871,4,4,1523220007069,1547849933984
51872,3,3,1599927447917,1600999573964
51873,4,4,1490909155000,1524749200784
51874,1,1,1574081689492,1574081689492
51875,4,4,1588557611492,1599095237565
51876,1,1,1497770967735,1497770967735
51877,1,1,1602268120597,1602268120597
51878,1,1,1439049195000,1439049195000
51879,5,5,1455206767000,1470850837000
51880,1,1,1446521967000,1446521967000
51881,1,1,1520352958243,1520352958243
51882,1,1,1597746619699,1597746619699
51883,1,1,1603575845787,1603575845787
51884,2,2,1524132225071,1592015243882
51885,2,2,1563112062628,1576791794843
51886,1,1,1481420666000,1481420666000
51887,7,7,1499833826502,1507673584290
51888,1,1,1510766328342,1510766328342
51889,2,2,1557280401935,1558937471573
51890,1,1,1466038407000,1466038407000
51891,1,1,1590383010032,1590383010032
51892,1,1,1584465443848,1584465443848
51893,1,1,1363043455000,1363043455000
51894,2,2,1465148230000,1513703841125
51895,2,2,1544792025906,1546700780622
51896,15,15,1467777011000,1575503193588
51897,54,54,1548665123663,1601168061384
51898,2,2,1551559537596,1556464624522
51899,2,2,1558052770650,1589301961038
51900,1,1,1515118670618,1515118670618
51901,1,1,1602160569866,1602160569866
51902,1,1,1452041979000,1452041979000
51903,4,3,1388675183000,1436290710000
51904,13,13,1583274038118,1603457783333
51905,5,5,1577579432671,1602263382736
51906,1,1,1457714749000,1457714749000
51907,2,2,1502308802893,1595725720093
51908,2,2,1429551326000,1455411434000
51909,3,3,1437399740000,1471005094000
51910,3,3,1418526247000,1425925832000
51911,1,1,1536074078163,1536074078163
51912,19,19,1576162857826,1602106885105
51913,1,1,1494892196000,1494892196000
51914,1,1,1520078699891,1520078699891
51915,1,1,1579314516336,1579314516336
51916,5,5,1581384848076,1591309995188
51917,1,1,1601211967594,1601211967594
51918,1,1,1547834834845,1547834834845
51919,11,11,1570042000333,1598362279697
51920,2,2,1601993369050,1603199577518
51921,1,1,1490897831000,1490897831000
51922,2,2,1571440095619,1578262506292
51923,3,3,1517775551536,1529955770479
51924,6,6,1458083318000,1474059670000
51925,1,1,1487059283000,1487059283000
51926,1,1,1526315511321,1526315511321
51927,2,2,1578408852430,1580857103226
51928,1,1,1526760276255,1526760276255
51929,2,2,1519807045764,1579128468829
51930,1,1,1557672316293,1557672316293
51931,54,54,1466526639000,1565217753472
51932,1,1,1600309223537,1600309223537
51933,1,1,1351915914000,1351915914000
51934,38,38,1337175964000,1507506072203
51935,1,1,1472222944000,1472222944000
51936,2,2,1571892405608,1571961893117
51937,1,1,1455731516000,1455731516000
51938,2,2,1507216839054,1569454466159
51939,4,4,1530881171816,1555769932969
51940,7,7,1410750681000,1598038652012
51941,19,19,1540553465135,1570143221777
51942,4,4,1543984669049,1563327174430
51943,1,1,1596024346810,1596024346810
51944,1,1,1587394530470,1587394530470
51945,1,1,1534783156202,1534783156202
51946,4,4,1577826523399,1602854440431
51947,1,1,1569493763607,1569493763607
51948,5,5,1598247668602,1602775506215
51949,2,2,1307027246000,1392913350000
51950,1,1,1339521703000,1339521703000
51951,5,5,1560569248318,1595428816300
51952,2,2,1382104915000,1392671136000
51953,5,5,1444240011000,1464432876000
51954,7,7,1453604531000,1475935838000
51955,1,1,1484695557000,1484695557000
51956,55,55,1464958910000,1529117327255
51957,1,1,1572291867055,1572291867055
51958,1,1,1555028762325,1555028762325
51959,29,29,1428838409000,1572806278013
51960,10,10,1529634584872,1592507371376
51961,2,2,1568769898285,1584960383794
51962,1,1,1583751921975,1583751921975
51963,1,1,1594245961787,1594245961787
51964,3,2,1583442081071,1592398453286
51965,1,1,1500551101744,1500551101744
51966,3,3,1576641107003,1588444226079
51967,1,1,1495633162000,1495633162000
51968,4,4,1512092600699,1569196097687
51969,1,1,1501358122309,1501358122309
51970,10,10,1512235507002,1581174682130
51971,1,1,1571345454614,1571345454614
51972,1,1,1573771399245,1573771399245
51973,4,4,1398948034000,1597506613167
51974,1,1,1576944140358,1576944140358
51975,1,1,1577475976164,1577475976164
51976,2,2,1595208393152,1596955369404
51977,1,1,1576822914612,1576822914612
51978,5,4,1501874935061,1511960919100
51979,1,1,1479164073000,1479164073000
51980,3,3,1528986412716,1547788840476
51981,1,1,1488928728000,1488928728000
51982,36,36,1362744620000,1602009911793
51983,2,2,1452889841000,1457250377000
51984,5,5,1443965369000,1458670964000
51985,6,6,1578791149960,1586378632614
51986,6,6,1434679124000,1470675554000
51987,4,4,1440112073000,1467220833000
51988,2,2,1505071389533,1546778230797
51989,105,103,1455290850000,1504296121978
51990,1,1,1244031528000,1244031528000
51991,13,13,1442627869000,1467213816000
51992,2,2,1588297421982,1588529976838
51993,7,6,1563369512749,1583207924742
51994,1,1,1479097900000,1479097900000
51995,2,2,1465065161000,1474162310000
51996,3,3,1369085262000,1466720264000
51997,3,3,1472189848000,1533400057383
51998,18,18,1508290216949,1585372028817
51999,2,2,1576447422981,1595477130498
52000,3,3,1490979907000,1594067425048
52001,7,6,1447772423000,1553291030170
52002,1,1,1533629803268,1533629803268
52003,1,1,1566423075033,1566423075033
52004,1,1,1571761928830,1571761928830
52005,25,24,1478477037000,1601683391611
52006,2,2,1579929616173,1586034217151
52007,1,1,1589729276949,1589729276949
52008,3,3,1467907866000,1499067485414
52009,3,3,1569651196996,1593403421849
52010,4,4,1417803130000,1480566114000
52011,1,1,1467981665000,1467981665000
52012,5,5,1456030748000,1490652004000
52013,9,9,1448988446000,1601680260794
52014,1,1,1590705481048,1590705481048
52015,2,2,1423817891000,1442500928000
52016,4,4,1594617442854,1599361867287
52017,13,13,1463597526000,1532621725826
52018,7,7,1556319012159,1568143410126
52019,9,9,1526291497895,1581948474754
52020,1,1,1450721479000,1450721479000
52021,12,12,1517514839836,1537148498327
52022,6,6,1554822163202,1601574305440
52023,2,2,1563615658381,1602640952492
52024,2,2,1489090390000,1491514644000
52025,5,5,1582645289809,1599418858915
52026,1,1,1596166513155,1596166513155
52027,3,3,1580140683029,1591320729484
52028,2,2,1517365519665,1552745499979
52029,4,4,1576876063564,1599502895531
52030,1,1,1504622659889,1504622659889
52031,1,1,1582796415612,1582796415612
52032,8,8,1410720154000,1590012100370
52033,21,21,1366718395000,1588559017872
52034,4,4,1354994910000,1432502678000
52035,2,2,1558470166657,1561488002705
52036,1,1,1570067853293,1570067853293
52037,51,51,1570243992043,1593360194348
52038,1,1,1591476385078,1591476385078
52039,1,1,1532961370866,1532961370866
52040,5,5,1578451609132,1596468708919
52041,1,1,1577764220089,1577764220089
52042,5,5,1398546931000,1591912702810
52043,1,1,1599490705562,1599490705562
52044,1,1,1581560075000,1581560075000
52045,1,1,1566239393186,1566239393186
52046,7,7,1522713653177,1537520008134
52047,1,1,1556279325176,1556279325176
52048,1,1,1558236611929,1558236611929
52049,4,4,1567474681974,1574605135271
52050,1,1,1593512918227,1593512918227
52051,1,1,1601921309375,1601921309375
52052,2,2,1495506993000,1523545413725
52053,1,1,1583417201205,1583417201205
52054,2,2,1430768774000,1437389705000
52055,2,2,1529965736041,1543453564754
52056,1,1,1576352079595,1576352079595
52057,1,1,1600924595253,1600924595253
52058,2,2,1515815990646,1572701790933
52059,1,1,1565410091159,1565410091159
52060,7,7,1522337750053,1578842565848
52061,2,2,1570314990632,1587099909448
52062,11,11,1408755278000,1584114212533
52063,2,2,1573090323754,1574782210925
52064,3,3,1576608837847,1589225058164
52065,2,2,1504245275058,1537462576153
52066,1,1,1436561301000,1436561301000
52067,30,30,1472748346000,1586047699898
52068,1,1,1570643274002,1570643274002
52069,9,9,1511899780685,1574578121460
52070,1,1,1540595442666,1540595442666
52071,11,11,1381341798000,1546727935862
52072,5,5,1560108982404,1593385338738
52073,3,3,1519651737926,1530501049731
52074,7,7,1511572754767,1543121316132
52075,1,1,1597423573338,1597423573338
52076,3,2,1448068527000,1461335287000
52077,9,9,1575138341286,1595397328358
52078,1,1,1552417336854,1552417336854
52079,1,1,1562780738291,1562780738291
52080,1,1,1540566199136,1540566199136
52081,3,3,1458130972000,1458413447000
52082,1,1,1475222946000,1475222946000
52083,4,4,1579405806911,1597276262138
52084,1,1,1486872547000,1486872547000
52085,1,1,1555942746868,1555942746868
52086,1,1,1534907001248,1534907001248
52087,1,1,1453294415000,1453294415000
52088,1,1,1504744453199,1504744453199
52089,2,2,1580418543065,1583338368790
52090,2,2,1581872936821,1592402518907
52091,1,1,1513454017673,1513454017673
52092,1,1,1559921032555,1559921032555
52093,1,1,1522796027357,1522796027357
52094,5,5,1550335555404,1580715673598
52095,1,1,1509316824265,1509316824265
52096,6,6,1527337443142,1551153083434
52097,11,11,1538146232426,1577591047628
52098,3,3,1298385566000,1448799448000
52099,9,9,1446426066000,1530717222324
52100,1,1,1595997490880,1595997490880
52101,3,3,1573840880763,1600789165726
52102,1,1,1553139239779,1553139239779
52103,3,3,1550851606087,1582564240138
52104,1,1,1338912849000,1338912849000
52105,1,1,1590846895284,1590846895284
52106,50,50,1443915861000,1602074274670
52107,1,1,1510947309407,1510947309407
52108,1,1,1598404540173,1598404540173
52109,4,4,1527907277203,1602788868697
52110,5,5,1486467596000,1507498585675
52111,3,3,1432267378000,1453403723000
52112,1,1,1563211815618,1563211815618
52113,1,1,1529371598345,1529371598345
52114,2,2,1595238083684,1602711693336
52115,24,23,1511217516968,1547780657537
52116,1,1,1366761541000,1366761541000
52117,91,89,1418045749000,1446501020000
52118,9,9,1474142936000,1567218974094
52119,9,9,1533749689447,1583042374505
52120,5,5,1480361848000,1515530097016
52121,1,1,1562338617148,1562338617148
52122,1,1,1594735243207,1594735243207
52123,3,3,1481142837000,1485460565000
52124,2,2,1569888218346,1572317007154
52125,1,1,1414645056000,1414645056000
52126,2,2,1564587402994,1566519296334
52127,1,1,1231199134000,1231199134000
52128,1,1,1581382716074,1581382716074
52129,1,1,1528080146885,1528080146885
52130,1,1,1587308187159,1587308187159
52131,1,1,1523495290549,1523495290549
52132,1,1,1555448557609,1555448557609
52133,3,3,1581947883241,1599546529194
52134,3,3,1471638958000,1548439997606
52135,2,2,1560941689481,1563672129596
52136,2,1,1563628110353,1563628110353
52137,14,14,1544028108227,1598993708115
52138,1,1,1601088143328,1601088143328
52139,1,1,1602808980080,1602808980080
52140,52,52,1342375276000,1587432411961
52141,5,5,1569419087020,1584196339192
52142,47,46,1577292668357,1602809427501
52143,1,1,1498932508730,1498932508730
52144,4,4,1587007047151,1595964797623
52145,1,1,1453930328000,1453930328000
52146,1,1,1508800881573,1508800881573
52147,5,5,1461366979000,1491076243000
52148,4,4,1468713934000,1580584215812
52149,7,7,1483985243000,1592954833894
52150,1,1,1542735532789,1542735532789
52151,5,5,1581216301463,1596511344094
52152,24,24,1516906981525,1557585220857
52153,1,1,1334223251000,1334223251000
52154,225,223,1365574588000,1589655276745
52155,1,1,1439933721000,1439933721000
52156,12,12,1542049007180,1588433916488
52157,4,4,1534045102999,1551059599909
52158,1,1,1598727950591,1598727950591
52159,3,3,1559054701736,1599718763755
52160,1,1,1494978836000,1494978836000
52161,1,1,1555264390920,1555264390920
52162,1,1,1588080651796,1588080651796
52163,3,3,1431444595000,1442542450000
52164,4,4,1576562173897,1584045397617
52165,18,18,1418669819000,1598089143834
52166,1,1,1370693336000,1370693336000
52167,2,2,1450565393000,1479010997000
52168,2,2,1578184740281,1584814936893
52169,5,5,1590641369119,1594771974696
52170,4,4,1560578815065,1580275805296
52171,5,5,1458842184000,1508855066450
52172,1,1,1578240970137,1578240970137
52173,1,1,1517024143882,1517024143882
52174,3,3,1591215551823,1596992047207
52175,1,1,1564119071612,1564119071612
52176,1,1,1567545534678,1567545534678
52177,2,2,1589731477266,1594646805775
52178,1,1,1481641331000,1481641331000
52179,1,1,1490723632000,1490723632000
52180,3,3,1311768299000,1448500038000
52181,19,19,1422600195000,1485203590000
52182,7,7,1470448541000,1492045419000
52183,4,4,1534256210301,1556823431574
52184,1,1,1576030148264,1576030148264
52185,2,2,1532974191514,1536254641199
52186,1,1,1584657434170,1584657434170
52187,1,1,1597363388723,1597363388723
52188,1,1,1552593470262,1552593470262
52189,7,7,1597679395099,1599131395736
52190,1,1,1595262808987,1595262808987
52191,1,1,1406563661000,1406563661000
52192,9,9,1345265515000,1572542994232
52193,1,1,1587608453987,1587608453987
52194,1,1,1565318745790,1565318745790
52195,5,5,1409658954000,1500718934188
52196,2,2,1455901662000,1478826732000
52197,2,2,1455996776000,1484599725000
52198,5,5,1593158490349,1602453892570
52199,2,2,1596738404174,1600790692882
52200,3,3,1596385727496,1600614811399
52201,7,7,1455038572000,1593565836474
52202,9,9,1459552962000,1505502457871
52203,1,1,1513877114033,1513877114033
52204,4,4,1522976842704,1575915316361
52205,50,49,1331416583000,1578619369562
52206,2,2,1563372178660,1574249373123
52207,5,5,1532010584086,1534124131391
52208,1,1,1536955962526,1536955962526
52209,1,1,1595211042561,1595211042561
52210,6,6,1563382862418,1601341167000
52211,7,7,1596252988477,1603548463227
52212,1,1,1527522015215,1527522015215
52213,7,7,1479324628000,1525028920220
52214,1,1,1554534287850,1554534287850
52215,7,7,1599157675926,1602344958539
52216,1,1,1371301988000,1371301988000
52217,3,3,1477420141000,1596115940670
52218,1,1,1520090085128,1520090085128
52219,2,2,1545834094380,1577123674557
52220,9,9,1539683487868,1602038228556
52221,128,126,1405604637000,1603233079579
52222,1,1,1500989637905,1500989637905
52223,1,1,1545136942019,1545136942019
52224,3,3,1479752972000,1518846431978
52225,1,1,1589823177014,1589823177014
52226,1,1,1511404944426,1511404944426
52227,8,8,1463056880000,1533691326132
52228,8,8,1503317487507,1565573932683
52229,2,2,1460223991000,1469151900000
52230,6,6,1493078996000,1588262540674
52231,11,11,1593386351271,1602504341229
52232,8,8,1451249601000,1504232661079
52233,9,9,1547671166302,1581886594801
52234,1,1,1557291891804,1557291891804
52235,2,2,1562133897679,1577639475870
52236,1,1,1244381066000,1244381066000
52237,1,1,1570584419716,1570584419716
52238,3,3,1502210091079,1557707276355
52239,1,1,1571614129158,1571614129158
52240,1,1,1578561238708,1578561238708
52241,3,3,1571709666349,1596142824267
52242,10,8,1574308950818,1594580539307
52243,1,1,1540401013970,1540401013970
52244,1,1,1488829398000,1488829398000
52245,7,7,1452191034000,1487410074000
52246,6,6,1506282386575,1566411874073
52247,5,5,1470328572000,1487125707000
52248,2,1,1551702880918,1551702880918
52249,5,5,1404168624000,1563289326270
52250,1,1,1524027070315,1524027070315
52251,2,2,1560457207437,1593567074126
52252,1,1,1432641606000,1432641606000
52253,1,1,1599449058408,1599449058408
52254,2,2,1549331354664,1550502814665
52255,1,1,1405361086000,1405361086000
52256,5,5,1400899613000,1433690442000
52257,12,12,1528260449207,1577967052228
52258,2,2,1558659241786,1564686997862
52259,2,2,1565328206512,1570563773738
52260,1,1,1511523037068,1511523037068
52261,1,1,1590427485216,1590427485216
52262,1,1,1512595216768,1512595216768
52263,1,1,1507218715487,1507218715487
52264,1,1,1431692730000,1431692730000
52265,2,2,1558120542877,1561409752580
52266,1,1,1473547883000,1473547883000
52267,2,2,1524051681840,1527273250113
52268,13,13,1442959414000,1552421074378
52269,2,2,1523670831939,1550944312298
52270,1,1,1585366841957,1585366841957
52271,2,2,1583325664289,1583383691964
52272,3,3,1353800744000,1397131957000
52273,2,2,1490375154000,1546395092186
52274,1,1,1571422893968,1571422893968
52275,1,1,1563158746316,1563158746316
52276,2,2,1532305555092,1532365050652
52277,4,4,1564330792032,1591718686771
52278,4,4,1365196594000,1509198872835
52279,16,14,1466375555000,1522900924096
52280,14,14,1448675245000,1588637848886
52281,3,3,1482965841000,1533398182759
52282,3,3,1545073922072,1546639237167
52283,1,1,1557662511976,1557662511976
52284,1,1,1575574338991,1575574338991
52285,1,1,1439692166000,1439692166000
52286,3,3,1475587013000,1495992304000
52287,1,1,1581920979630,1581920979630
52288,2,2,1503162604466,1515073925942
52289,1,1,1580497170579,1580497170579
52290,7,7,1467043717000,1602864491011
52291,2,2,1475792644000,1486752527000
52292,10,10,1589732921520,1600449200069
52293,1,1,1529436035146,1529436035146
52294,2,2,1339790940000,1473103724000
52295,2,2,1440695699000,1503175118242
52296,1,1,1588346423756,1588346423756
52297,1,1,1592679823250,1592679823250
52298,1,1,1581387971974,1581387971974
52299,1,1,1579961929169,1579961929169
52300,1,1,1299525754000,1299525754000
52301,1,1,1599922630524,1599922630524
52302,1,1,1183477717000,1183477717000
52303,1,1,1577358177962,1577358177962
52304,1,1,1582609800205,1582609800205
52305,6,6,1512579764495,1579717055805
52306,3,3,1544558945748,1567884466401
52307,9,9,1519839414520,1583559077945
52308,3,3,1577987515823,1583075663548
52309,3,3,1564145562994,1593300096164
52310,17,17,1545942675079,1586039873873
52311,1,1,1554246241032,1554246241032
52312,2,2,1567605199493,1578442238725
52313,1,1,1446090063000,1446090063000
52314,2,2,1465576000000,1478737377000
52315,9,9,1501967724560,1578666843138
52316,2,2,1443046169000,1473611568000
52317,3,3,1461284367000,1481252991000
52318,1,1,1425124222000,1425124222000
52319,1,1,1593749664583,1593749664583
52320,1,1,1601214366473,1601214366473
52321,4,4,1437587625000,1534827493190
52322,1,1,1584825303749,1584825303749
52323,24,24,1427081865000,1593063618875
52324,1,1,1578602835480,1578602835480
52325,1,1,1555439182543,1555439182543
52326,2,2,1572804172229,1580694757964
52327,14,14,1343673440000,1459879967000
52328,21,21,1567855669228,1576545746718
52329,2,2,1582086775932,1583878519257
52330,11,11,1571707195702,1597790256818
52331,1,1,1551897020655,1551897020655
52332,1,1,1589307956151,1589307956151
52333,19,19,1477249153000,1502372008527
52334,3,3,1567968849541,1573010124207
52335,2,2,1588870225939,1591567605768
52336,1,1,1515839873712,1515839873712
52337,114,114,1217870592000,1594758562206
52338,1,1,1580927911792,1580927911792
52339,1,1,1591130307643,1591130307643
52340,1,1,1553779936479,1553779936479
52341,1,1,1588126618971,1588126618971
52342,1,1,1539002010296,1539002010296
52343,1,1,1596840842268,1596840842268
52344,12,12,1447188353000,1511226206687
52345,1,1,1556205346106,1556205346106
52346,4,4,1510064859905,1511990488874
52347,3,3,1568832542057,1583259199755
52348,1,1,1571955734477,1571955734477
52349,2,2,1573413781221,1576243159014
52350,1,1,1582034460436,1582034460436
52351,5,5,1341761808000,1488476286000
52352,3,2,1574684466508,1580168027083
52353,1,1,1480462072000,1480462072000
52354,3,3,1554858812736,1571668500061
52355,2,2,1591653852498,1599508012976
52356,1,1,1539230136107,1539230136107
52357,3,3,1562180068150,1569033664365
52358,1,1,1594495327058,1594495327058
52359,1,1,1469177929000,1469177929000
52360,8,8,1476891122000,1563675663464
52361,4,4,1560799551731,1578469303910
52362,1,1,1581255419176,1581255419176
52363,1,1,1464564904000,1464564904000
52364,1,1,1536804318718,1536804318718
52365,1,1,1453346599000,1453346599000
52366,1,1,1602315216108,1602315216108
52367,11,11,1338899457000,1456753552000
52368,1,1,1527735279224,1527735279224
52369,1,1,1431799315000,1431799315000
52370,1,1,1586959608460,1586959608460
52371,2,2,1348089556000,1429217487000
52372,2,2,1371583602000,1427780835000
52373,1,1,1185999171000,1185999171000
52374,1,1,1383999976000,1383999976000
52375,15,15,1418526230000,1438647507000
52376,1,1,1588730736577,1588730736577
52377,1,1,1540096846702,1540096846702
52378,3,3,1587006614568,1602775438724
52379,2,2,1476238031000,1518891446639
52380,1,1,1494720673000,1494720673000
52381,1,1,1506458823489,1506458823489
52382,4,4,1433118877000,1501191946484
52383,1,1,1363923139000,1363923139000
52384,1,1,1493880536000,1493880536000
52385,4,4,1564421604717,1601163782909
52386,3,3,1546447629602,1552698985560
52387,2,2,1597210306487,1601963467675
52388,1,1,1562457075663,1562457075663
52389,1,1,1602086567916,1602086567916
52390,2,2,1590763650279,1594083481063
52391,9,9,1492516409000,1549124761442
52392,1,1,1518890334479,1518890334479
52393,1,1,1561510956126,1561510956126
52394,3,3,1576382038223,1581657807797
52395,9,9,1363018034000,1414204972000
52396,1,1,1374406637000,1374406637000
52397,1,1,1487627648000,1487627648000
52398,17,17,1485542265000,1526995452930
52399,13,13,1476972233000,1538094252112
52400,1,1,1535227748580,1535227748580
52401,9,9,1482340536000,1564956272018
52402,2,2,1575012428413,1579831494852
52403,9,9,1512327094404,1527705241841
52404,4,4,1405968957000,1449363609000
52405,1,1,1602025270741,1602025270741
52406,2,2,1546525643843,1599270102808
52407,10,10,1562094070528,1602463007768
52408,1,1,1567376856312,1567376856312
